Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,Agriculture,Transformation,Emballage,Transport,Supermarché et distribution,Consommation
11098,11098,aides culinaires et ingrédients divers,épices,"Vanille, extrait aqueux","Vanilla, aqueous extract",0.61979467,0,0.16632856,0.35092841,0.015708527,0
11018,11018,aides culinaires et ingrédients divers,condiments,Vinaigre,Vinegar,0.28931048,0.11615672,0.56583119,0.19034794,0.015376781,0
11091,11091,aides culinaires et ingrédients divers,condiments,Vinaigre balsamique,"Vinegar, balsamic",0.28931048,0.11615672,0.56583119,0.19034794,0.015376781,0
11090,11090,aides culinaires et ingrédients divers,condiments,Vinaigre de cidre,"Vinegar, cider",0.1247851,0.11607905,0.47839023,0.18591354,0.015376781,0
20984,20984,aides culinaires et ingrédients divers,algues,"Wakamé (Undaria pinnatifida), séchée ou déshydratée","Wakame (Undaria pinnatifida), dried or dehydrated",4.5692586,1.4924151,0.29025198,0.38440419,0.020134715,0.0099427296
20999,20999,aides culinaires et ingrédients divers,algues,"Wakamé atlantique (Alaria esculenta), séchée ou déshydratée","Atlantic wakame (Alaria esculenta), dried or dehydrated",4.5692586,1.4924151,0.29025198,0.19892614,0.020134715,0.0099427296
24689,24689,aliments infantiles,céréales et biscuits infantiles,Biscuit pour bébé,Biscuit for baby,1.3229183,0.25058633,0.1100991,0.13651633,0.019530673,0
13159,13159,aliments infantiles,laits et boissons infantiles,Boisson aux fruits pour bébé dès 4/6mois,Fruit-based beverage for baby from 4/6 months,0.34218833,0.097615239,0.1599791,0.26135209,0.019530673,0
13162,13162,aliments infantiles,laits et boissons infantiles,Boisson infantile céréales lactées aux fruits pour le goûter dès 4/6 mois,Dairy cereal-based beverage with fruits for baby's snack from 4/6 months,1.104607,0.17273165,0.1599791,0.15631804,0.019530673,0
13161,13161,aliments infantiles,laits et boissons infantiles,Boisson infantile céréales lactées aux légumes pour dîner dès 4/6 mois,Dairy cereal-based beverage with vegetables for baby's dinner from 4/6 months,1.104607,0.17273165,0.1599791,0.15631804,0.019530673,0.011045523
13173,13173,aliments infantiles,laits et boissons infantiles,Boisson infantile céréales lactées pour le petit déjeuner,Dairy cereal-based beverage for baby's breakfast,1.104607,0.17273165,0.1599791,0.15631804,0.019530673,0.011045523
13170,13170,aliments infantiles,laits et boissons infantiles,Boisson infantile céréales lactées pour le petit déjeuner dès 12 mois,Dairy cereal-based beverage for baby's breakfast from 12 months,1.104607,0.17273165,0.1599791,0.15631804,0.019530673,0.011045523
13163,13163,aliments infantiles,laits et boissons infantiles,Boisson infantile céréales lactées pour le petit déjeuner dès 4/6 mois,Dairy cereal-based beverage for baby's breakfast from 4/6 months,1.104607,0.17273165,0.1599791,0.15631804,0.019530673,0.011045523
13169,13169,aliments infantiles,laits et boissons infantiles,Boisson infantile céréales lactées pour le petit déjeuner dès 8/9 mois,Dairy cereal-based beverage for baby's breakfast from 8/9 months,1.104607,0.17273165,0.1599791,0.15631804,0.019530673,0.011045523
13167,13167,aliments infantiles,céréales et biscuits infantiles,"Céréales instantanées, poudre à reconstituer, dès 4/6 mois",Instant cereal (powder to be reconstituted) for baby from 4/6 months,1.1812689,4.2705908,0.28154442,0.19448753,0.019530673,0
13168,13168,aliments infantiles,céréales et biscuits infantiles,"Céréales instantanées, poudre à reconstituer, dès 6 mois",Instant cereal (powder to be reconstituted) for baby from 6 months,1.1812689,4.2705908,0.28154442,0.19448753,0.019530673,0
13165,13165,aliments infantiles,desserts infantiles,Dessert lacté infantile au riz ou à la semoule,"Dairy dessert for baby, with rice or semolina",1.0298311,0.20446287,0.19212389,0.12697738,0.019530673,0
13166,13166,aliments infantiles,desserts infantiles,Dessert lacté infantile nature sucré ou aux fruits,"Dairy dessert for baby, plain with sugar or with fruits",1.0298311,0.20446287,0.19212389,0.12697738,0.019530673,0
13164,13164,aliments infantiles,desserts infantiles,Dessert lacté infantile type crème dessert,"Dairy dessert for baby, custard type",1.0298311,0.20446287,0.19212389,0.12697738,0.019530673,0
3000,3000,aliments infantiles,laits et boissons infantiles,"Lait 1er âge, poudre soluble (préparation pour nourrissons)","Baby milk, first age, powder, non rehydrated",14.597797,0,0.14828708,0.10251094,0.015515847,0
19013,19013,aliments infantiles,laits et boissons infantiles,"Lait 1er âge, prêt à consommer (préparation pour nourrissons)","Baby milk, first milk, ready to feed",1.1213551,0.011248836,0.14828708,0.20515424,0.03557378,0.0066875618
3002,3002,aliments infantiles,laits et boissons infantiles,"Lait 2e âge, poudre soluble (préparation de suite)","Baby milk, second age, powder, non rehydrated",14.597797,0,0.14828708,0.10251094,0.015515847,0
19014,19014,aliments infantiles,laits et boissons infantiles,"Lait 2e âge, prêt à consommer (préparation pour nourrissons)","Baby milk, follow on milk, ready to feed",1.1213551,0.011248836,0.14828708,0.20515424,0.03557378,0.0066875618
19012,19012,aliments infantiles,laits et boissons infantiles,"Lait de croissance infantile, liquide (aliment lacté destiné aux enfants en bas âge)","Baby milk, growing up milk, ready to feed",1.1213551,0.011248836,0.14828708,0.12349697,0.015515847,0
13157,13157,aliments infantiles,desserts infantiles,Petit pot fruit avec banane pour bébé,Baby food jar with banana,0.12569084,0.19893292,0.19212389,0.13732808,0.019530673,0
13158,13158,aliments infantiles,desserts infantiles,Petit pot fruit sans banane pour bébé,Baby food jar without banana,0.12569084,0.19893292,0.19212389,0.13732808,0.019530673,0
20247,20247,aliments infantiles,petits pots salés et plats infantiles,"Petit pot légumes, avec féculent, dès 4/6 mois","Baby food jar with vegetables and starch, from 4-6 months",0.31615576,0.18236549,0.19212389,0.1485566,0.019530673,0.011045523
20246,20246,aliments infantiles,petits pots salés et plats infantiles,"Petit pot légumes, dès 4-6 mois","Baby food jar with vegetables, from 4-6 months",0.31615576,0.18236549,0.19212389,0.1485566,0.019530673,0.011045523
20251,20251,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et lait/crème, dès 12 mois","Vegetable dish for baby, with milk/cream and starch, from 12 months",0.30890335,0.23000636,0.19212389,0.14130624,0.019530673,0.011045523
20254,20254,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et lait/crème, dès 18 mois","Vegetable dish for baby, with milk/cream and starch, from 18 months",0.30890335,0.23000636,0.19212389,0.14130624,0.019530673,0.011045523
20249,20249,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et lait/crème, dès 6-8 mois","Vegetable dish for baby, with milk/cream and starch, from 6-8 months",0.30890335,0.23000636,0.19212389,0.14130624,0.019530673,0.011045523
20250,20250,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et lait/crème, dès 8-12 mois","Vegetable dish for baby, with milk/cream and starch, from 8-12 months",0.30890335,0.23000636,0.19212389,0.14130624,0.019530673,0.011045523
42605,42605,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et viande/poisson, dès 12 mois","Vegetable dish for baby, w meat/fish and starch, from 12 months",1.1688308,0.21856623,0.19212389,0.24395449,0.019530673,0.011045523
42606,42606,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et viande/poisson, dès 18 mois","Vegetable dish for baby, w meat/fish and starch, from 18 months",1.1688308,0.21856623,0.19212389,0.24395449,0.019530673,0.011045523
42603,42603,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et viande/poisson, dès 6-8 mois","Vegetable dish for baby, w meat/fish and starch, from 6-8 months",1.1688308,0.21856623,0.19212389,0.24395449,0.019530673,0.011045523
42604,42604,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et viande/poisson, dès 8-12 mois","Vegetable dish for baby, w meat/fish and starch, from 8-12 months",1.1688308,0.21856623,0.19212389,0.24395449,0.019530673,0.011045523
20248,20248,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent, dès 6-8 mois","Vegetable dish for baby, with starch, from 6-8 months",0.21056956,0.22420019,0.19212389,0.14396773,0.019530673,0.011045523
20252,20252,aliments infantiles,petits pots salés et plats infantiles,Soupe pour bébé légumes et pomme de terre,"Soup for baby, with vegetables and potatoes",0.064405222,0.14555398,0.18110697,0.11298193,0.015708527,0.011045523
20253,20253,aliments infantiles,petits pots salés et plats infantiles,"Soupe pour bébé légumes, céréales et lait","Soup for baby, with vegetables, cereals and milk",0.10397607,0.15010908,0.18110697,0.1252618,0.015708527,0.011045523
1014,1014,boissons,boisson alcoolisées,Alcool pur,Pure alcohol,0.0062273465,0.43804549,0.47839023,0.17680375,0.015134715,0.0066875618
1007,1007,boissons,boisson alcoolisées,Apéritif à base de vin ou vermouth,Wine-based aperitif,0.30230305,0.10254966,0.47839023,0.1883444,0.015134715,0.0066875618
5001,5001,boissons,boisson alcoolisées,"Bière ""coeur de marché"" (4-5° alcool)","Beer, regular (4-5° alcohol)",0.064267284,0.26270106,0.47839023,0.27349158,0.035436375,0.0066875618
5011,5011,boissons,boisson alcoolisées,"Bière ""de spécialités"" ou d'abbaye, régionales ou d'une brasserie (degré d'alcool variable)","Beer, ""specialty"", from abbey or regional (varying alcohol content)",0.064267284,0.26270106,0.47839023,0.27349158,0.035436375,0.0066875618
5010,5010,boissons,boisson alcoolisées,"Bière ""spéciale"" (5-6° alcool)","Beer, special (5-6° alcohol)",0.064267284,0.26270106,0.47839023,0.27349158,0.035436375,0.0066875618
5000,5000,boissons,boisson alcoolisées,Bière brune,"Beer, dark",0.064267284,0.26270106,0.47839023,0.27349158,0.035436375,0.0066875618
5008,5008,boissons,boisson alcoolisées,Bière faiblement alcoolisée (3° alcool),"Beer, low alcohol-content (3° alcohol)",0.064267284,0.26270106,0.47839023,0.27349158,0.035436375,0.0066875618
5002,5002,boissons,boisson alcoolisées,Bière forte (>8° alcool),"Beer, strong (>8° alcohol)",0.064267284,0.26270106,0.47839023,0.27349158,0.035436375,0.0066875618
5030,5030,boissons,boisson alcoolisées,"Bière sans alcool (<1,2° alcool)","Beer, alcohol-free (<1,2° alcohol)",0.064267284,0.26270106,0.47839023,0.27349158,0.035436375,0.0066875618
18905,18905,boissons,boissons sans alcool,"Boisson à base d'avoine, nature","Oat-based drink, plain, prepacked",0.13722151,0.15081878,0.10010411,0.13362968,0.014644818,0
18904,18904,boissons,boissons sans alcool,"Boisson à base de riz, nature","Rice-based drink, plain",0.071461404,0.06882513,0.10010411,0.11771991,0.0086415684,0.0066875618
18011,18011,boissons,boissons sans alcool,"Boisson à la noix de coco, nature, préemballée",Coconut water,0.50853069,0.13368911,0.10010411,0.36432883,0.013979397,0
18907,18907,boissons,boissons sans alcool,"Boisson à la noix de coco, nature, préemballée","Coconut-based drink, plain, prepacked",0.056536777,0.49285633,0.10010411,0.18923907,0.014644818,0
18107,18107,boissons,boissons sans alcool,Boisson à l'amande,"Almond drink not sweet, not fortified, prepacked",0.071461404,0.06882513,0.10010411,0.11771991,0.014644818,0
18030,18030,boissons,boissons sans alcool,"Boisson à l'eau minérale ou de source, aromatisée, non sucrée, avec édulcorants","Bottled water, flavoured, without sugar and with artificial sweeteners",0.004458047,0,0.15520657,0.18486613,0.035436375,0.0066875618
18028,18028,boissons,boissons sans alcool,"Boisson à l'eau minérale ou de source, aromatisée, non sucrée, sans édulcorant","Bottled water, flavoured, without sugar and artificial sweeteners",0.004458047,0,0.15520657,0.18486613,0.035436375,0.0066875618
18012,18012,boissons,boissons sans alcool,"Boisson à l'eau minérale ou de source, aromatisée, sucrée","Bottled water, flavoured, w sugar",0.004458047,0,0.15520657,0.18486613,0.035436375,0.0066875618
18343,18343,boissons,boissons sans alcool,Boisson au jus de fruit et au lait,Fruit juice with milk,0.3110803,0.088741126,0.17779866,0.32189098,0.035436375,0.0066875618
18902,18902,boissons,boissons sans alcool,"Boisson au soja, aromatisée, sucrée","Soy drink, flavoured, with sugar",0.10763457,0.0881966,0.10010411,0.12498252,0.015376781,0.0066875618
18903,18903,boissons,boissons sans alcool,"Boisson au soja, aromatisée, sucrée, enrichie en calcium","Soy drink, flavoured, enriched in calcium, w sugar or fruit concentrate",0.10763457,0.0881966,0.10010411,0.12498252,0.015376781,0.0066875618
18900,18900,boissons,boissons sans alcool,"Boisson au soja, nature","Soy drink, plain, prepacked",0.10763457,0.0881966,0.10010411,0.12498252,0.014644818,0
18901,18901,boissons,boissons sans alcool,"Boisson au soja, nature, enrichie en calcium","Soy drink, plain, fortified with calcium",0.10763457,0.0881966,0.10010411,0.12498252,0.015376781,0.0066875618
18065,18065,boissons,boissons sans alcool,"Boisson au thé, aromatisée, non sucrée, avec édulcorants","Still soft drink with tea extract, flavoured, without sugar and with artificial sweeteners",0.10037832,0.012496332,0.17779866,0.19040951,0.035436375,0.0066875618
18075,18075,boissons,boissons sans alcool,"Boisson au thé, aromatisée, sucrée","Still soft drink with tea extract, flavoured, with sugar",0.10037832,0.012496332,0.17779866,0.19040951,0.035436375,0.0066875618
18015,18015,boissons,boissons sans alcool,"Boisson au thé, aromatisée, sucrée, avec édulcorants","Still soft drink with tea extract, with sugar and artificial sweetener(s)",0.10037832,0.012496332,0.17779866,0.19040951,0.035436375,0.0066875618
18106,18106,boissons,boissons sans alcool,"Boisson cacaotée ou au chocolat, instantanée, sucrée, enrichie en vitamines, prête à boire (reconstituée avec du lait demi-écrémé standard)","Instant cocoa or chocolate beverage, with sugar, fortified with vitamins and chemical elements, ready-to-drink (reconstituted with standard semi-skimm",0.95744821,0.1067657,0.17360542,0.20161153,0.015731149,0.010930764
18104,18104,boissons,boissons sans alcool,"Boisson cacaotée ou au chocolat, instantanée, sucrée, prête à boire (reconstituée avec du lait demi-écrémé standard)","Instant cocoa or chocolate beverage, with sugar, ready-to-drink (reconstituted with standard semi-skimmed milk)",0.95744821,0.1067657,0.18508302,0.20161153,0.015724644,0.010930764
18353,18353,boissons,boissons sans alcool,"Boisson énergisante, non sucrée, avec édulcorants","Energy drink, without sugar and with artificial sweetener(s)",0.038935706,0.025575481,0.17779866,0.18721465,0.035436375,0.0066875618
18352,18352,boissons,boissons sans alcool,"Boisson énergisante, sucrée","Energy drink, with sugar",0.038935706,0.025575481,0.17779866,0.18721465,0.035436375,0.0066875618
18340,18340,boissons,boissons sans alcool,"Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, avec édulcorants","Fruit soft drink, carbonated (less than 10% of fruit juice), without sugar and with artificial sweetener(s)",0.004458047,0,0.15520657,0.18486613,0.035436375,0.0066875618
18345,18345,boissons,boissons sans alcool,"Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, sans édulcorant","Fruit soft drink, carbonated (less than 10% of fruit juice), without sugar and artificial sweetener(s)",0.004458047,0,0.15520657,0.18486613,0.035436375,0.0066875618
18049,18049,boissons,boissons sans alcool,"Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée","Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar",0.0097530244,0.020753279,0.17779866,0.1886718,0.035436375,0.0066875618
